split,texts,labels,binary_negative
train,"Macbook pro và laptop hàng gốc không có máy nào Ram 10gb trừ khi bạn nâng cấp Ram . Với lại Ram thì không có cái nào 10gb hết : 1gb , 2gb , 4gb , 8gb , 16gb nhé",NEU,0
train,Dòng note số lẻ có cảm giác giống như phiên bản hoàn thiện hơn dòng note số chẵn,NEU,0
train,"Tôi mới bị mất Note 5 , nên cố mua Note 7 vậy !",NEU,0
train,đang dùng galaxy note 4 đợi note 8 ra thì cưới em note 5 về dùng : ) ),NEU,0
train,Note 7 sắp ra rồi gom tiền mua ... ... ... ... ... ... . . Note 4 thôi : ),NEU,0
train,"nhìn không khác nhau mấy , đến 80% giống nhau ! hơn ở chất lượng và công nghệ mới !",NEU,0
train,mình cũng thế ram 10G thì mua ...,NEU,0
train,Máy tính hay laptop còn chưa có Ram 10gb . Khi nào laptop lên Ram 10gb bạn nói mình để mình mua nhé .,NEU,0
train,Mua máy ram 8G . Cắm thêm 2G ah bạn ?,NEU,0
train,"tốt nhất bạn nên mua 1 cái TV thường và 1 cái android box . Mình đang dùng SS ỤA4 0J5500 cũng SmartTv nhưng khá thất vọng về độ SMART của TV . Phần mềm chạy chậm , lag và nhận wifi yếu . Trước Tết mình mua giá 10tr , biết vậy lúc đó mua 1 TV 40 "" 8tr + cái box 1tr2 thì giờ ngon hơn nhiều . Android box cấu hình khỏe , chạy được những app phổ thông , có CH PLAY , điều khiển bằng chuột ko dây dễ dàng , chơi game được . Mình đang dùng android box M8S và Tv trên thấy ok , ít khi dùng tính năng SMart của TV lắm .",NEU,0
train,"Mấy cái Android box rẻ tiền ấy thì làm được gì bạn ? Bạn chủ nếu dùng đơn giản không cần 4k hay âm thanh TrueHD , DTS HD , ... Thì cứ mua Smart TV cho đơn giản gọn nhẹ , đỡ phải lỉnh kỉnh remote bấm chuyển đổi . Tivi SS ok rùi : )",NEU,0
train,M8S là hàng nhái bạn ơi . có tiền nên mua các dòng tầm 2tr thì chất lượng tốt mà lại đảm bảo chính hãng update fw đầy đủ,NEU,0
train,Tôi khuyên bạn nên mua tivi Sony .,NEU,0
train,"xài hàng Nhật đi bạn , Sony - Toshiba - Sharp - Panasonic",NEU,0
train,toàn là những hãng thua lỗ trừ sony,NEU,0
train,Hàng điện tử xui xui dính cái lỗi thì phải chịu thôi . Người ta bán cả mấy triệu cái có mỗi 1 cái bị xong phán hàng đểu . Nhà t mua tivi ss xài 4 năm rồi có bị gì đâu . Chưa có dấu hiệu gì hết,NEU,0
train,"mua tivi LED full HD hay 4k có tần số quét cao là okie rồi . đừng mua smart TV , mà hãy mua android TV box gắn vào để biến tivi thành smart . chứ smart đi kèm chán lắm . chẳng smart đâu . mà mua android TV cũng không ổn , cấu hình yếu . tivi thường với smart chênh nhau tới 2 tr . tầm đó đủ mua con box android TV ngon rồi .",NEU,0
train,Tôi ko hiểu các bạn ghĩ j vì thôi thấy họ phải đầu tư bao nhiêu tiền của để ghiên cứu ra cái smart tv vậy mà các bạn khuyên ng ta dùng tv box . Cái sự ngọn nhẹ ko dườm già truy cập internet xem phim trực tuyến cấu hình 4 nhân bộ nhớ trong 16 gb update phần mềm liên tục sao lại ko đc . Hàng công ghệ bây giờ như cái đt của bạn vậy lên ko may bạn chọn phải con bị lỗi là điều bình thường . Ko có j phai phàn nàn,NEU,0
train,Không tốt sao họ bán được nhiều nhất thế giới được bạn . Nói chung cứ nhìn nó dẫn top 10 năm liên tiếp là đủ hiểu,NEU,0
train,"Tôi đã trải nghiệm thực tế nhưng mà tv Led thường thôi các nhãn hiệu sony , toshiba , panasonic , LG , Samsung thì tôi khuyên thật lòng là bạn chỉ nên chọn LG và Samsung . Nhật Bản là dĩ vãng rồi ... . Có trải nghiệm mới biết đừng nghe tên nó kêu là ân hận",NEU,0
train,Cứ hàng Nhật mà dùng,NEU,0
train,Model nào vậy bạn ? cũng muốn mua một con tầm 10 triệu đổ lại thôi mà ko biết nên chọn loại nào,NEU,0
train,"Thấy xài mart nó tiện hơn , khỏi phải hộp android box chi cho rắc rối",NEU,0
train,"Ko cứ gì hãng đâu , quan trọng model thôi . Sony bạn chọn 32w600 , 40w700 còn samsung chọn 32k5500 hay 40k5500 . Đó đều là tv chất lượng , hình ảnh đẹp , vào mạng nhanh . Nói không với tcl , shap , toshiba , panasonic . Mà bạn nên chọn model 40ink thay vì 32 , giờ viền mỏng , 32 nhìn quá nhỏ .",NEU,0
train,Tìm cái samsung 32 inch full HD nát hải phòng ra mà ko có,NEU,0
train,"Tìm cả thế giới cũng ko có vì có ai sx đâu mà có , tv 32inch ko bao giờ có full hd .",NEU,0
train,"Fans sam không bao giờ thích đọc tim này , Các Fans chỉ thích đọc mấy tin như Ip7 có cứu được Apple không ...",NEU,0
train,"Giá này bằng đúng cái nút power , làm tử ruby đỏ của 1 em vertu",NEU,0
train,Các bạn nghĩ sao khi apple chuyển nhà máy sản xuất iphone sang Việt Nam !,NEU,0
train,Đó là chuyện sớm muộn thôi bạn à . vì TQ giá nhân công ngày càng đắt đỏ và tinh thần bài Mỹ ngày càng lan rộng . Hãy chuẩn bị chào đón họ đi !,NEU,0
train,"Đừng mơ bạn ạ ! Các ông lớn ( trừ sam và LG ) họ đều chọn TQ . 1 là vì thị trường , 2 là phụ trợ và chính sách tốt .",NEU,0
train,Muốn cập nhật liên tục thì mua dòng Nexus nhé .,NEU,0
train,"? ? ? iphone 5 đã dừng sản xuất từ 2012 akk bác , nay bác mua máy chưa được 1 tháng thì có gì đó sai sai rồi đó",NEU,0
train,"Đến như bồ , còn suốt ngày đi làm đẹp mà vẫn già , huống chi con điện thoại hả bạn ?",NEU,0
train,Đẳng cấp đến nổi không có đường về ! Muốn nhanh mượt phải mua máy mới . Apple mới đẳng cấp .,NEU,0
train,"Mình có 1 người bạn xài ip 5s lên . 9.2.1 thấy chạy khá mượt , cũng ok . Mình xem thêm đánh giá trên youtube thì thấy ip 4s chạy tốt hơn bản 8.4.1 . Xem luôn cho ip 5s thì thấy 9.2.1 lại cậy tốt hơn 8.4.1 . Có thể đây là hiệu ứng tốt từ vụ kiện tụng của người dùng bên Mỹ . Với đánh giá khá tốt từ các trang web nươc ngoài , mình nghĩ mọi người nên theo dõi thêm . Có thể là tín hiệu tích cực từ ios 9.2.1",NEU,0
train,"ipad air của m lên 8 rồi lên 9 chậm đôi lúc đơ nên đành chịu , nhưng Ip5s của m vẫn trung thành với i OS 7 ... hihi",NEU,0
train,"Minh dang dung con 5s voi air 2 ne , len xai rat ok . Cong nhan la 5s len no co hoi hoi lag 1 xi , nhung rat nho . Dc cai pin trau vat ra , 7 tieng moi het ( coi youtube , fb , du cac loai tren doi ) , hoi trc dung 8.4.1 thi 4 tieng la pin die nhung cong nhan muot hon thiet . Con cai air 2 thi van ngon muot , pin lau vat va nhu thuong",NEU,0
train,Hồi trước mình có dùng con iphone 4s nâng lên 7.2 xg 1 thời gian tự nhiên xuống 7.1 ko hiểu sao luôn,NEU,0
train,Tôi có 7 triệu tôi nghĩ ngay chiếc HARMAN KARDON AURA tuyệt vời hơn chiếc của bạn gấp 100 lần,NEU,0
train,"Cái loa đó công suất nhỏ , âm phát ra cũng không đáp ứng nhu cầu như con loa 360 của Samsung được . Bạn so sánh vậy thấy có vẻ không đúng rồi .",NEU,0
train,"Bạn nghe cái gì . Nếu nghe nhạc trẻ , nhạc hiện đại và nguồn phát từ mạng , mp3 ... . . thì mua mấy cái đó là được . Quan trọng quá làm gì vì nguồn phát kém , tai bạn cũng không thể nào đủ khả năng phân biệt loa đó với loa chất lượng cao hơn , và loại nhạc bạn nghe nó rất phù hợp . Còn nếu nghe nhạc vàng lấy đôi loa thùng hàng bãi nhật . Chất âm hợp với nhạc vàng",NEU,0
train,"Tôi chưa sử dụng dòng này của Samsung nhưng thực tế thì Samsung , LG chưa bao giờ được đánh giá cao về chất lượng âm thanh dù hình thức đẹp . Có lẽ bạn nên để ý đến các sản phẩm của Harman Kardon , Bose hay Microlab nếu bạn hay nghe vì các dòng loa cũ của Samsung , LG tôi đã từng nghe dù đã qua thời gian chạy rà nhưng âm thanh không chói gắt ở dải cao thì bass đánh cũng không chắc hoặc bị ù nền , nghe rất mệt tai . Chúc bạn sớm có một lựa chọn tốt .",NEU,0
train,Phòng của bạn tầm dưới 20 m2 là hợp lý . Rộng quá âm thanh loa này nghe sẽ bị loãng,NEU,0
train,"Không nên , vì SS chưa có kinh nghiệm trong âm thanh và chụp ảnh . Những Audiofile và những nghệ sỹ nhiếp ảnh không ai dùng thiết bị của SS vì họ là những người có kiến thức chuyên môn rất cao . Tầm tiền này bạn chọn các thương hiệu Nhật hoặc Mỹ như Onkyo , Denon , Sansui , Pioneer , Harman , JBL ... . Đặc biệt là Logitech . Tầm tiền bình dân này Logitech hỗ trợ tốt nhất .",NEU,0
train,Vậy thì đánh đổi lấy công suất nhỏ hơn hoặc là chỉ là một dòng tầm thường hơn so với con loa Samsung này vậy,NEU,0
train,""" Đặc biệt là Logitech . Tầm tiền bình dân này Logitech hỗ trợ tốt nhất "" Đây là đối thủ tiêu diệt loa Tq và loa Hàn về giá thành và phần cứng .",NEU,0
train,"Con Marshall Killburn nhìn cũng khá là sang trọng , nhưng mà về công nghệ thì không bằng con loa 360 này của Samsung được , gì ra đời lâu rồi mà .",NEU,0
train,"Con đấy thấy công suất không bằng con loa này của Samsung đâu nhé , với cả đời cũ , ít công nghệ hơn con 360 này đấy .",NEU,0
train,"Con loa này đâu có công suất bằng được con Samsung , chưa kể chất âm cũng không hơn đâu nhé bạn ơi .",NEU,0
train,"ờ , đâu bao giờ thấy có loa nào nhiều công nghệ cỡ này , còn kết nối dc mạng internet , tần số nâng âm thanh nguyên bản lên cả 192 kHz/24-bit .",NEU,0
train,"giá tiền 7 tr thì mua con này ok , với thiết kế độc đáo vậy và dải âm trải rộng xung quanh thì mình nghĩ con này mua cho gia đình xài ổn",NEU,0
train,"Nhiều dàn âm thanh trên 7 triệu , kiểu dáng cồng kềnh mà chất lượng kém hẳn em 360 này của sam sung , dù ẻm có chút xíu .",NEU,0
train,"Tớ đồng ý là 7tr thì nên mua cái loa này , bây giờ cái gì cũng có bluetooth nên kết nối rất dễ dàng , khỏi cần cắm dây nhợ chi cho nó mệt",NEU,0
train,"Bây giờ mấy con loa 360 này đã được nâng cấp khá là cao rồi , công suất rất ổn . Quan trọng là âm thanh dàn trải khắp cả phòng chứ không phải từ 1 hướng nên nghe rất là êm tai luôn .",NEU,0
train,"Bạn mua thì chắc chắn được , còn nghe thì đảm bảo không quá 1 tuần bạn sẽ chán ngay ! .",NEU,0
train,"G4 chụp hình đẹp nhất smarphone , Zenphone 2 cấu hình mạnh nhất trong tầm tiền , bạn nên mua nokia 105 xài là ok .",NEU,0
train,"mình đang dùng LG G4 , và lời khuyên là không dùng Zenphone .",NEU,0
train,"Zen2 bản cao cấp nhất cũng không có cửa so sánh với G4 về mọi mặt , ngoại trừ thời lượng pin",NEU,0
train,Zenfone cửa gì so với g 4,NEU,0
train,mình đang dùng zenfone và mình khuyên bạn dùng LG,NEU,0
train,"Mình đag xài lg g 3 , e minh xài zenfone 2 , va minh theo mih cảm nhận thì g 3 của mình hơn zenfone nhieu mặt , nhat la về camera zenfone chup hinh rat xấu . ^ ^",NEU,0
train,"Zenfone đi so với LG G4 , 1 con nổi tiếng là chụp hình đẹp nhất hiện nay ( sau LG V1 0 ) mà đi so à ? Asus na ná tính năng của LG cả thôi , Knock on / off , lấy nét laser , đem nút ra mặt sau ( không dám đem cả 3 nút home vol up / down sợ bị kiện nên chỉ đem 2 nút ) trong khi nút home ở mặt sau là tiện nhất . Xin lỗi , bạn hỏi 1 câu mà chắc chắn 100% người cmt sẽ bảo bạn chọn LG G4 . Bạn mua zenfone hối hận ráng chịu , vì mình có bạn bè chuyên bán đt , họ kể từng lỗi của từng con đt cho nghe mà ngán zenfone . thế nhé .",NEU,0
train,nút nguồn phía sau thôi chứ đâu ra nút home,NEU,0
train,lg nha bạn,NEU,0
train,"Trời , nếu tài chính cho phép thì G4 đi , sao đi so với em zen 2 .",NEU,0
train,"2 máy này là 1 trời 1 vực với nhau mà . Tất nhiên là G4 rồi , Zen2 thua về mọi mặt .",NEU,0
train,Tất nhiên là g 4 rồi bạn . Vượt zen 2 mọi mặt từ cấu hình tới camera và cả giá nữa : ) ),NEU,0
train,Bạn thử mua con zen về khi gắn tai nghe vào thử nghe nhạc bạn sẽ thấy tủi như thế nào . Zenphone chỉ bá đạo so với siêu bình dân thôi nhé không nên đặt ngang với các siêu phẩm,NEU,0
train,"Đúng là G4 hơn zen mọi mặt nhưng giá chính hãng đắt hơn nhiều , còn G4 xách tay thì có nguy cơ hàng dựng , chết main ... nhưng mình khuyên bạn mua mấy dòng flagship của năm trước nếu có kinh nghiệm mua hàng cũ , xách tay",NEU,0
train,so lệch giá mà cũng so . LG G4 nó hơn cả 2 - 3 triệu . tùy tầm tiền của bạn thôi . mình xài zen 2 bản cao nhất và ko có thành kiến gì với asus cả . đừng chỉ nhìn cấu hình mà phán nhé . từ thông số cho đến trải nghiệm nó khác xa nhau lắm .,NEU,0
train,Nếu so mua 2 cái Zen 2 hay 1 cái G4 thì nghe hợp lý hơn .,NEU,0
train,vote cho G4 . đừng chạm vào zen ọp ẹp lắm .,NEU,0
train,"Mình không biết bạn hỏi thật hay đùa , người ta phân vân G4 với z 5 hay iphone 6 chứ chẳng ai đi phân phân với zen 2 cả , zenfone cấu hình thì quá khủng nhưng hiệu năng và vô số thứ thì than ôi ko thể nào miêu tả được .",NEU,0
train,"zenfone như sịt , tống cổ em zenfone 5 chỉ sau 1 tuần xài , pin tụt như tây uống bia ! Mình xài G2 mà còn thấy rất hài lòng về LG nói gì G4 , G4 thảng tiến bạn ơi !",NEU,0
train,"LG G4 đi bạn , Zen phone của trung quốc dùng làm gì",NEU,0
train,đính chính lại là zen 2 từ đài loan nha bn,NEU,0
train,LG G4 thôi bạn . k cần phải suy nghĩ ^ ^,NEU,0
train,Theo mình không nên mua cái nào hết . mua iphone 6s đi,NEU,0
train,Thích cấu hình cao hơn chọn Zen 2 so sao được với G4 mà so sánh . Thua kém về mọi mặt trừ Ram với bộ nhớ trong .,NEU,0
train,G4 xếp trên Zenfone2 1 bậc mà sao bạn còn thắc mắc nhỉ ? Nếu bạn có đủ khả năng mua G4 thì hãy mua G4 còn không thì mua zenfone 2,NEU,0
train,Mua lg g 4,NEU,0
train,"Lấy 2 dòng này ss hơi khập khiểng nhĩ ! LG G4 hơn về mọi thứ , trừ dung lượng pin có vẻ không bằng thôi .",NEU,0
train,"Dĩ nhiên là G4 rồi còn phải đắng đo làm gì nữa , flagship của năm 2015 mà bạn , trong khi đó zen 2 chỉ là , máy tầm trung làm sao so sánh được với nhau . Hơn nữa camera em nó được đánh giá là đẹp nhất rồi chưa kể còn biết bao nhiêu tính năng khác nữa như là lấy nét laser , knock on / off hay thậm chí là cụm phím cứng được đặt ở mặt lưng , tất cả đều là của LG nha , zenfone chỉ làm theo thôi . Nói chung là LG mà mua thôi bạn ơi . Chúc bạn chọn được máy ưng ý với mình .",NEU,0
train,G4 mà cũng còn lăn tăn,NEU,0
train,G4 khỏi suy nghĩ rồi,NEU,0
train,lgg4 phai so sanh voi note 5 tu nhien zènone,NEU,0
train,Neu ban du tien thi nen mua G4 chinh hang con mua dach tay thi hoi mao hiem vay nen an toan va tiet kiem ban chon zen 2 vi minh cung dang dung thay on so voi tam tien . Con moi su so sanh deu kham khieng ma ban .,NEU,0
train,"Mình chưa dùng ZenPhone nên không dám nhận xét về nó . Còn G4 mình đã và đang trải nghiệm được khoảng tháng nên khẳng định rằng ngoài ngoại hình và pin hẻo ra không có gì để chê cả . Nhất là khoản camera bạn chỉ cần lên Flickr xem những ảnh chụp của G4 là đủ , muốn chụp đẹp tương tự hoặc bạn chấp nhận dùng winphone cùi mía hoặc phải lên các dòng cao cấp như Z5 , V10 , Note 5 . Tuy nhiên G4 hiện nay đang dính phốt chết main , khuyến cáo nếu bạn không cố được hàng chính hãng ( chính hãng cũng dính nhưng được thay main bảo hành ) thì nên mua bản Nhật hoặc bản Mỹ VS986 .",NEU,0
train,"Nói thật giờ tôi khiếp một đời mấy cái hàng trôi dạt , cũng tại vì tôi ham rẽ , các bạn nên nhớ mua máy đừng bao giờ ra mua cửa hàng nhỏ lẽ , họ nói thì nghe hay lắm , nhưng đến khi máy hư mà đem máy ra bảo hành thì cái mặt khỉ mới xuất hiện , mà một khi đem máy cho họ sửa thì xem như vứt bỏ máy .",NEU,0
train,"Từ hồi dùng smartphone 2007 tới nay tôi toàn xài xách tay , còn trực tiếp mua 3 lần tại các ch hà nội đều bán vội . Tôi dùng tới nay 40 smartphone tablet đủ loại rồi",NEU,0
train,"có xài bao giờ chưa bạn ? phân tích cho bạn biết , hàng dựng hang like new nếu tinh ý và có cầm qua hàng chính hãng là phát hiện ngay . Mua chính hãng về bạn dám làm gì vơi chiếc máy đó không ? lỗi nhẹ cũng mang ra BH ( 3-5 ngày chờ test ) mà TTBH thi ở VN mình được mấy cái có thái độ tốt ? lở rơi vỡ cái đi tông con dt ? còn hàng xách tay đa số bán cho người có ich nhiều tìm hiểu về nó , gia phai chăng , can thiệp phần mềm không ảnh hưởng bảo hành . lở rơi vỡ thì thay con mới cung nhẹ , hơn nữa xài 1 năm đổi mới cung ok hơn là hang chính hãng 15-17 2 năm chưa dám đổi ?",NEU,0
train,Nói chung cứ mua hàng chính hãng là xong thôi,NEU,0
train,"Mình đang dùng lte 2 nech , 3 năm rùi , rơi mãi mà chẳng chịu hỏng j ka ,",NEU,0
train,VN ham rẻ mà . Mua về như rước nợ vào thân chi cho khổ vậy . Cứ cùi bắp mà xài .,NEU,0
train,"bac choi chinh hang bac cu choi , bay gio thieu gi nguoi mua hang cu ve , voc vach , nghich , root du kieu , up rom hang ngay , xai nhu bac thi cung k can mua dt xin de trai Nghiem dau",NEU,0
train,"Mình dùng bản d 850 của nhà mạng at t , mình root máy cài recovery rồi up rom đây , mình đang dùng bản v 6 thấy khá ổn",NEU,0
train,"nếu bạn không quá khắt khe về tài chính thì nên mua chính hãng , còn "" của ít thích xài hàng cao cấp "" thì nên mua . Mình xài G3 xách tay thấy ngoài chức năng hotspot bị khóa ( bắt dùng sim trả phí ) thì còn lại đều ok , trong khi giá bằng 1/3 bản chính hãng : v",NEU,0
train,smartphone bây h mấy hàng flagship nếu không mua chính hãng là xác định 80% ôm hận . tiết kiệm vài triệu mà ôm cục tức vào người ko đáng đâu .,NEU,0
train,"Tết năm trước tôi mua con Z3 docomo 11 tr ở di động việt , tự tin là dân rành công nghệ check đủ kiểu . DRM key này nọ oke hết sách về , up lên rom lop 5 dù đã backup DRM đàng hoàng nó tạch luôn DRM key . Lòi ra cái vụ bị roaming , thế là sách ra nó kiện hóa ra nó chạy rom đểu chứ máy này ko nhập code mà trước đó đã bị root nát . Restore DRM lại vẫn chụp hình xấu như ma , chịu mang máy về ôm hận cạch luôn hàng xách tay .",NEU,0
train,"Thứ nhất : Root thì không nát , up lại rom gốc là mất root . Thứ hai : Bạn trình bày như 1 người rành công nghệ , nhưng ngay cả tiếng việt bạn viết còn sai mà bạn thể hiện gì . Học lại cách đặt dấu chấm , dấu phẩy của tiếng việt rồi nói chuyện công nghệ sau .",NEU,0
train,"Ý kiến ý cò hoài ... giàu thì mua hàng chính hãng , nghèo thì mua hàng sách tay . Mà tính ra thì cũng tương đương nhau : vì hàng chính hãng thì khi bán lời tới 40-50 % sản phẩm . Hàng sách tay khoảng 10% sản phẩm . Điều quan trọng là chất lượng Mỹ , nhật khi nào cũng tốt hơn chất lượng Việt nam",NEU,0
train,"Tiền nào của đó , ông cha ta đã nói rồi .",NEU,0
train,"Các bác mua điện thoại kiểu này xài rồi chê hãng này không bền , hãng kia không tốt bằng Iphone , tiền nào của nấy thôi đừng tham rồi bị thâm .",NEU,0
train,"mua đi rồi biết , câu nói tiền nào của đấy chưa bao giờ lỗi thời .",NEU,0
train,"đồ công nghệ không thể biết trước được độ bền ... , "" tiền nào của đó "" chỉ đúng khi người bán giá thật của sản phẩm",NEU,0
train,"Tui nghĩ đa số là phone bị ăn cắp , không bán được ở Mỹ vì (1) bán hàng ăn cắp có thể đi tù , (2) mua phải phone hàng ăn cắp cũng không dùng được vì nhà mạng sẽ biết và không cung cấp dịch vu . Vậy nên mang về VN bán giá nào cũng có lời !",NEU,0
train,"Hàng xách tay cũng có nhiều loại . Hầu hết là đã qua china nhưng để có máy xách tay đảm bảo nên qua cửa hàng điện thoại có uy tín mua có bảo hành . Bản thân tôi mua 1 em lg g 2 cách đây hơn 1 năm với giá bằng nửa máy chính hãng . Dùng từ hồi đến giờ thay màn hình 1 lần hết 800k nhưng máy dùng vẫn quá ổn , pin ok , game , xem phim vẫn tốt mượt mà",NEU,0
train,"Chẳng có hàng gì rẻ mà hay cả ... "" . . miếng pho mát miễn phí chỉ có trong chiếc bẫy chuột . . "" ... hãy nhớ điều đó để không bao giờ phải khóc than .",NEU,0
train,"Mình chỉ mua hàng chính hãng hoặc đổi trả tại TGDĐ còn lại thì không , sợ lắm .",NEU,0
train,"Bạn Tùng , máy Z1 của bạn chắc va đập mạnh mới vỡ màn hình , tôi dùng máy Z1 đã 02 năm có vấn đề gì đâu . Nó bị rớt vài lần nứt luôn miếng dán cường lực nhưng kg bể màn hình . Lúc giặt đồ , quên lấy máy ra bỏ vào máy giặt quay một lúc nghe lạch cạch lấy ra sấy khô xài đến bây giờ .",NEU,0
train,"Mấy bạn mua máy này rẻ thật nhưng sd rất tốn thời gian , mấy bạn rành về kỹ thuật thì sd ok . dt này sd một thời gian hay đứng máy , lỗi phần mềm , khởi động lại máy , loạn cảm ứng và chụp hình hay quay phim nhiều hay đứng máy ví máy đã bị can thiệp phần mềm và đã sd gần 1 năm . với giá này nên mua 1 máy mới 100% nhưng dòng thấp hơn tí sd ok hơn nhiều",NEU,0
train,"Chưa hẳn tất cả điện thoại sách tay đều vướn phải những khuyết điểm như đã nói ở trên đâu , tôi thường dùng các dòng sách tay của mĩ như motorola của verizon hay blackberry của tmobile , gần đây nhất là moto droid turbo của verizon sử dụng sim viet nam bình thường update phan mềm bang ota vô tư có bản của tôi bản update mới là có tin nhắn báo liền",NEU,0
train,"Mua máy dạng xách tay cũng có đến 50% hên xui , nếu được con ngon thì nó ngon thật khỏi phải bàn . Mà vớ phải con khóc lên khóc xuống thì xác định : )",NEU,0
train,"Mình thấy nên ra cửa hàng lớn có uy tín thương hiệu như tgdd , fpt store mà mua , cho an toàn , không nên mua vì ham rẻ , thế rất rủi ro . Mua xách tay cũng đc , mình từng mua máy samsung của chị trong công ty , chị ấy hay qua Nhật mà , là người trong công ty nên mình an tâm hơn , có lần có sự cố nguồn , chị ấy cũng nhận máy mình lại mang về chồng chị sửa , reset máy , và đổi nguồn cho mình .",NEU,0
train,"Mình thấy mua hàng xài rồi của Hàn với Nhật , mặc dù hơi bị trầy xước nhưng còn bền hơn mấy loại này . Hàng một khi đã bị bóc tem thì k thể nào tốt dc .",NEU,0
train,Cho hỏi quy định cấm nhập hàng điện tử đã qua sử dụng ngày 15-12-2015 để làm gì vậy ạ ?,NEU,0
train,Em nhà nghèo làm con ss galaxy s 2 secon hand bên korea đầu năm 2013 tới nay vẫn dùng phe phé . Chỉ tội pin giờ hơi kém tí : ),NEU,0
train,mới làm con G3 mấy tháng nay . Xài cũng rất ok . Do nhu cầu k quá cao . Cơ mà ram 3G mà k chạy j cũng mất 45% ram rồi,NEU,0
train,"Khổ nỗi người dân cũng đam mê siêu phẩm mà éo hẹp tài chính ... . Bây giờ chơi hàng xách tay cũng như đánh lô vậy Gặp phải sản phẩm chất lượng thì ko sao , gặp phải hàng dựng thì biết trông cậy đâu Cửa hàng thì tìm mọi cách để từ chối , cái này mình đã từng bị Ko phải ngẫu nhiên người xưa đã đúc kết : TIỀN NÀO CỦA ẤY",NEU,0
train,"Mua hang ngoai neu truc trac se kho sua mac du cung mot model voi hang chinh hang nhung linh kien thay the fan lon la khac nhau , noi chung fu thuoc may rui",NEU,0
train,"Mua hàng xách tay ngon mà , nhưng hàng có đảm bảo nguyên zin hay ko . Chứ qua sửa chữa rồi thì vức",NEU,0
train,Cai ji cung co gia cua no,NEU,0
train,Cứ như mình Lu 630 con nó vứt hoài mà kg sau cả,NEU,0
train,"Ban nào không rãnh về công nghệ thì đừng nên mua đt ở những cửa hàng nhỏ lẽ . Bạn e mua con Galaxy A5 mà giá có 3tr7 , mua về xài còn không biết là hàng điểu , giờ biết rồi vì xài ko đc mà bán cũng ko xong . : ( (",NEU,0
train,con ng còn lỗi đủ thứ huống gì máy móc .,NEU,0
train,"Tội gì phải bỏ ra cả đống tiền mua hàng chính hãng , trong khi máy bán cho thị trường các nước lớn chắc chắn tiêu chuẩn phải cao hơn hoặc ít nhất là bằng sản phẩm cùng loại mà bán ở VN . Hàng xách tay không phải chịu thuế thì rẻ hơn là đương nhiên rồi .",NEU,0
train,"Mình xài hàng xách tay Nhật , Hàn lâu năm rồi , chưa thấy bị lỗi gì . Rơi rớt là bình thường vì nhóc nhà mình hay cần chơi game . Hàng xách tay Mỹ thì chưa kinh qua . Mình vẫn xài con Sky 710 2năm nay rồi , vẫn thích ko cần đổi .",NEU,0
train,"Mua máy Mỹ thì nên tránh hàng AT T ra vì nhiều tính năng bị khoá ( vd sms delivery report , wifi hotspot )",NEU,0
train,"Android thì nên xài hàng xách tay và nên root máy và cài recovery , xài hàng chính hãng phí tiền lắm . Ios thì nên xài hàng chính hãng .",NEU,0
train,"loại này nếu biết mua thì bao giờ củng tốt hơn mấy cái con máy của TRUNG QUỐC như NOVO , OPPO , lenovo ... sài đi rồi biết",NEU,0
train,"Làm sao để mua được khi tôi ở Đà Nẵng đây . Mà có nên mua không , có tin tưởng được ko mọi người",NEU,0
train,"Mình ko theo công nghệ , nên mua cái nào đáng cái đó . Mua làm kỉ niệm luôn . Đam mê công nghệ thì chịu khó cháy túi thôi . : ) .",NEU,0
train,"minh mua 1 con Iphone 4 củ xài 4 năm rồi có gì đâu , quan trọng là mua phải bit xem hàng ntn",NEU,0
train,hàng điện tử mua mới hay mua củ cũng hên xui . mua mới đập hộp cũng co máy bi lỗi . có người mua máy cũ chỗ uy tín xài lai ko hư hao mà lại rẽ . chờ cho nó hư để đổi máy mà ko thây hư . âu cũng là cái số thôi,NEU,0
train,e xài nokia thần thánh các bác ạ,NEU,0
train,"minh moi mua con iphone 5 xach tay . Nghe cac bac bàn tán thấy nhột dạ ghê gớm , nhưng mình là chúa hậu đậu , xài có rot chăc cung khoi tiếc ... . . hic hic ! ! !",NEU,0
train,"Hên xui thôi , đồ điện tử mà",NEU,0
train,Tại sao thay vì mua hàng xt sao ko mua hàng chính hãng used còn bh ko phải yên tâm hơn sao ? tiền cũng như nhsu cả thôi .,NEU,0
train,Tot nhat mua may moi chinh hang ma sai,NEU,0
train,Cứ Black Berry AT T hoặc T-Mobile mà chiến mấy Bác ơi . Chất lượng luôn chuẩn,NEU,0
train,Note5 mới mua đc 2 tháng . Đi xe máy khảng 35-40km / h nhắn tin gặp đèn đỏ bóp phanh xốc côn rớt mấy lần mà k sao . Hên vãi,NEU,0
train,"Em thì không có nhiều tiền , hiện tại cũng chỉ dùng LG G2 thôi , đây là con xách tay thứ 3 mà em dùng , chả thấy có vấn đề gì cả . Quan trọng là dùng đồ đúng sở thích của mình nhưng phải phù hợp túi tiền . Nói chung là "" Hãy là một người tiêu dùng thông minh ! """,NEU,0
train,nói chung ko nên mua ĐT cũ hoặc dùng rồi rủi ro cao lắm chân tình khuyên mọi người ĐT hay các loại hàng điện tử khác tiền có bao nhiêu dùng đủ bấy nhiêu miễn là hàng mới 100%,NEU,0
